form,deprel,count
ah,vocative,416
voiture,obj,499
livre,ROOT,309
wahou,ROOT,16
attention,obj,619
ce,obl:arg,112
viens,xcomp,536
normalement,advmod,259
va,conj,436
tititititi,ROOT,1
tititititititi,ROOT,2
ours,ROOT,219
brun,amod,205
chef,nmod,7
gare,nmod,8
manque,ROOT,329
image,obj,58
train,nmod,87
doit,ccomp,45
vraiment,advmod,579
comptais,conj,1
soeur,nsubj,40
lit,advcl,16
donc,advmod,1559
dodo,obj,592
chérie,obj,86
ə,punct,21
trouve,ROOT,199
dit,conj,167
ha,nmod,45
peux,conj,95
qui,conj,35
passer,ROOT,29
fais,advcl,362
pris,acl:relcl,53
médicaments,obj,22
coucou,nmod,32
tititi,ROOT,1
guili,ROOT,91
guili,flat:name,298
tatata,ROOT,8
e,advmod,1
remettre,xcomp,312
pantoufle,obj,8
bonhomme,obj,430
soeur,obl:arg,23
levée,ROOT,10
poile,ROOT,3
julie,ccomp,2
bras,obl:mod,51
saurais,ROOT,45
même,amod,937
temps,obl:mod,523
viendras,ROOT,13
bonhomme,obl:mod,41
allait,ccomp,43
salut,ROOT,87
chiens,nmod,11
faut,ccomp,357
changer,xcomp,231
attendre,xcomp,159
fera,ROOT,145
deux,obl:mod,157
sinon,advmod,716
marche,ROOT,668
bonhomme,dep,130
livre,obj,764
fais,conj,133
recommence,ROOT,126
recommence,advcl,6
vas,advcl,497
crise,nsubj,3
grosse,amod,341
colère,ROOT,30
oh,case,8
frotte,acl:relcl,2
yeux,obj,316
donc,ROOT,196
nez,nsubj,79
bouché,acl:relcl,1
dodo,ROOT,105
chérie,xcomp,10
bonne,amod,469
nuit,ROOT,94
chérie,nmod,42
trésor,nmod,4
coeur,nmod,93
nuit,obj,57
coeur,ROOT,107
micro,ROOT,98
mademoiselle,nmod,16
mar,flat:name,8
bras,obj,233
doudou,obl:mod,35
bras,ROOT,98
micro,obj,169
devant,obl:arg,63
ɛ,dep,1
ceinture,obj,25
chacune,ROOT,5
petit,obj,81
lire,xcomp,532
livres,obj,185
as,advcl,535
valise,obj,32
médecin,nmod,5
mal,obj,1037
pouvoir,xcomp,194
ausculter,xcomp,4
assoit,ROOT,44
dit,ccomp,192
parles,ROOT,147
bébé,obl:mod,112
porter,xcomp,70
commence,ROOT,248
livre,obl:arg,68
facile,amod,12
difficiles,amod,5
sølwili,ROOT,1
celui,nsubj,370
ci,nsubj,103
penses,dep,96
vélo,ROOT,84
livre,conj,12
jouets,nmod,50
ça,parataxis,53
jouets,obl:arg,34
dedans,ROOT,141
rappelais,ROOT,9
longtemps,advmod,340
lu,ccomp,10
cadeau,dep,15
jouet,nmod,10
a,case,691
veut,acl:relcl,266
crayons,ROOT,32
bien,amod,4
prenne,ccomp,64
bras,obl:arg,110
me,conj,3
vais,advcl,257
m',expl:comp,433
autrement,advmod,131
voilà,parataxis,51
ɔp,ROOT,5
toi,advmod,27
micro,nsubj,25
tombes,advcl,8
raconte,acl:relcl,41
histoire,obj,612
présente,acl:relcl,1
objets,obj,19
casseroles,ROOT,3
tasses,ROOT,6
connais,acl:relcl,139
waː,ROOT,2
voiture,dep,61
sev,nmod,2
lise,ccomp,122
ci,ROOT,260
bague,ROOT,3
laissée,acl,1
au,obj,19
crèche,obl:arg,77
avais,advcl,53
laissée,advcl,2
prendra,conj,4
livre,nsubj,53
dormir,xcomp,213
rappelles,ROOT,374
histoire,obl:arg,36
lue,ROOT,9
week,obl:mod,41
end,obl:mod,23
sont,dep,566
ils,ROOT,454
perdu,ROOT,225
vert,nmod,29
comment,obl:arg,147
kadi,ROOT,1
hippopotame,xcomp,1
hippopotame,ROOT,75
appelle,conj,48
hippolyte,xcomp,1
appelle,dep,27
comment,obj,133
casimir,xcomp,2
casimir,ROOT,4
hippolyte,conj,2
ont,aux:tense,465
soir,obl:mod,384
entendu,ROOT,160
c',dep,283
ventre,obl:arg,83
hippolyte,nsubj,8
perdu,ccomp,21
quel,det,668
jeu,obl:mod,58
aux,case,882
cartes,obl:arg,39
consoler,advmod,1
calmer,conj,1
hippolyte,obj,4
pardon,ROOT,293
verre,obj,162
tom,ROOT,13
encore,fixed,36
il,nsubj:pass,1078
énervé,ROOT,6
verre,obl:mod,37
miel,ROOT,19
miel,obj,23
tiède,ROOT,5
tiède,xcomp,2
ni,cc,102
chaud,conj,24
froid,conj,21
entre,case,170
deux,ROOT,913
brûle,ROOT,27
glacé,conj,1
énervé,ccomp,1
virgules,obj,1
tête,obl:arg,275
moucher,xcomp,128
étais,advcl,31
remis,ROOT,32
bonhommes,obj,65
la,obl:arg,107
vitres,obj,5
enlevés,ROOT,8
autres,nsubj,65
bas,obl:arg,515
décide,acl:relcl,10
guitare,obj,20
yeux,nsubj,39
ferment,ROOT,4
seuls,advmod,10
sommeil,obj,49
propose,acl:relcl,2
casimir,nsubj,10
propose,ROOT,21
histoire,ROOT,215
endormir,acl,3
ronds,amod,11
casimir,dep,2
histoires,obj,120
aider,advcl,15
endormir,xcomp,23
marche,ccomp,122
souris,obj,106
souris,nmod,57
être,dep,536
hippolyte,dep,1
explique,ROOT,107
forme,advcl,2
matin,obl:mod,500
avoir,aux:tense,100
dormi,xcomp,4
d',case,2001
ailleurs,obl:mod,173
pendant,case,276
sommeil,ROOT,2
l',nsubj,55
grandit,dep,3
dormi,ROOT,84
grandi,advcl,2
moque,ROOT,16
lui,dep,1280
qu',conj,195
dessiné,acl:relcl,52
ger,obj,10
l',dep,8
qui,nsubj:pass,281
dessiné,dep,26
dessiné,xcomp,11
demande,acl:relcl,32
casimir,obl:arg,1
faim,obj,568
alors,conj,64
partout,advmod,512
lit,obl:mod,122
aime,acl:relcl,118
agréable,ccomp,6
avoir,dep,31
lumière,obj,171
empêche,acl:relcl,2
vrai,dep,21
dit,acl,27
empêchent,acl:relcl,1
pourquoi,ROOT,833
gratte,ROOT,84
gratte,advcl,6
doigt,obj,169
relève,acl:relcl,1
pouces,obj,11
pouces,conj,1
quatre,ROOT,178
pied,nmod,76
raconter,xcomp,266
raconte,ROOT,237
hippolyte,obl:arg,4
raconte,conj,5
un,nmod,86
petits,nmod,22
renards,nmod,4
rencontrent,acl:relcl,4
renarde,ROOT,3
renard,conj,7
intéresse,ccomp,4
préfère,ROOT,71
quoi,nmod,251
monstres,ROOT,10
monstres,dep,5
des,ROOT,17
poissons,ROOT,96
ordinateur,nmod,10
bêtes,obj,16
raison,obj,605
ressemblent,ROOT,15
ressemblent,advcl,1
ben,case,116
appelle,acl:relcl,195
monstres,obj,20
cauchemars,obj,7
casimir,obl:mod,3
puisque,mark,96
veut,advcl,144
touches,ROOT,92
vu,acl:relcl,307
peinture,obj,127
euh,ROOT,740
mouche,ROOT,54
avais,ccomp,56
soudain,fixed,2
entend,ROOT,131
tombé,ROOT,502
nez,obl:arg,88
',fixed,853
hippolyte,nmod,1
restée,ROOT,19
arrive,acl:relcl,133
pourquoi,advmod,2643
fin,ROOT,56
bébé,nmod,327
petons,nsubj,1
font,ROOT,638
taptaptap,obj,1
pieds,ROOT,155
petons,nmod,1
taptaptap,ROOT,1
menottes,ROOT,1
klapklapklap,obj,1
ci,nmod,73
tours,ROOT,16
comptine,ROOT,3
celle,ROOT,319
ʀem,nsubj,1
chante,acl:relcl,34
main,nmod,89
caresse,ROOT,33
garçon,obl:mod,23
joue,obj,14
frappe,ROOT,16
sont,cop,1757
contents,conj,5
tapent,ROOT,1
pique,ROOT,219
chatouille,ROOT,33
pince,ROOT,46
krik,ROOT,1
danse,ROOT,87
contente,ROOT,140
elle,parataxis,8
sourit,advcl,3
eux,ROOT,29
contents,dep,2
reconnue,ROOT,8
froid,obj,337
comment,ROOT,578
eau,obl:arg,499
piscine,obl:mod,42
sors,dep,3
bʒʒʁʁ,amod,1
grelottes,ROOT,1
pars,ROOT,55
rentres,ROOT,18
maison,obl:arg,365
trouves,ROOT,202
sympas,amod,2
bateaux,ROOT,15
sort,acl:relcl,49
bulles,ROOT,30
ce,expl:subj,2312
étonnants,dep,1
exemple,nmod,45
docteur,ROOT,48
bibulne,flat:name,1
mallette,obj,4
docteur,nmod,19
animal,ROOT,49
pingouin,ROOT,28
famille,ROOT,53
pingouins,nmod,4
même,advmod,708
pays,ROOT,19
tousser,xcomp,18
lit,ROOT,309
regarde,conj,158
seulement,advmod,133
images,obj,68
sparadrap,obj,9
histoires,obl:arg,6
ɔlalalala,ROOT,1
pingouins,nsubj,3
éléphants,ROOT,19
piqûre,obj,17
affaires,obl:mod,7
avait,acl:relcl,162
piqûres,obj,7
voir,conj,13
comment,case,45
sers,xcomp,1
sert,acl:relcl,28
quoi,obl:arg,473
cet,det,239
instrument,conj,1
comment,dep,280
soignes,advcl,1
ciseaux,obj,44
mets,advcl,296
coton,obj,12
plaie,obl:arg,1
blessure,ROOT,3
met,acl:relcl,174
nez,ROOT,303
avoir,ROOT,41
chauds,amod,4
soigne,ROOT,25
vaccins,obj,1
docteur,nsubj,38
pie,obl:arg,8
vaccins,ROOT,1
histoire,nsubj:pass,4
finie,ROOT,17
longue,amod,22
regarde,ccomp,208
mar,obl:mod,28
ger,dep,2
elle,dep,280
te,dep,67
connais,advcl,46
long,dep,3
histoire,dep,61
lire,acl,13
du,advmod,321
tout,fixed,457
dis,advcl,178
pingouins,ROOT,5
roi,obj,22
roi,ROOT,57
pingouin,nmod,8
font,acl:relcl,737
il,iobj,87
pingouins,obl:arg,2
montent,ROOT,10
avion,obl:arg,28
vont,acl:relcl,148
envolent,ROOT,4
vont,ROOT,397
toi,obj,443
volent,ROOT,15
mer,nmod,72
dans,ROOT,15
bonbons,ccomp,2
médicaments,conj,1
sûre,ROOT,312
voit,conj,32
sans,mark,143
exprès,advmod,107
appuyé,ROOT,19
coeur,obj,285
pris,ROOT,404
endormi,ROOT,27
va,xcomp,233
conduire,xcomp,41
voit,ccomp,66
bébé,obj,502
éléphanteau,nmod,1
malade,ROOT,171
mar,obj,152
fff,ROOT,11
fatiguée,ROOT,113
dis,parataxis,17
forme,ROOT,52
bête,ccomp,9
formes,ROOT,8
sais,ccomp,220
vois,advcl,488
texte,obl:arg,3
mar,xcomp,5
ka,ROOT,9
biberon,ROOT,65
suis,aux:tense,335
trompée,ROOT,54
la,punct,3
bleue,ROOT,55
vois,dep,243
bague,obl:arg,1
mis,ROOT,884
bague,obj,12
bleu,amod,213
clair,amod,34
pie,nmod,22
biberon,obl:arg,21
verte,amod,139
descendent,ROOT,6
couler,xcomp,37
heureusement,conj,1
rattrape,ROOT,7
rattrape,dep,2
croque,ROOT,54
crocodile,obj,67
docteur,obl:arg,34
continue,ccomp,11
après,obl:mod,114
pingouins,obj,2
dansent,ROOT,11
singes,ROOT,8
après,ROOT,384
dorment,ROOT,38
hauteur,nmod,1
singes,nmod,7
opérer,ROOT,2
nifnif,amod,1
renifles,ROOT,2
veux,ccomp,401
poli,ROOT,10
renifler,xcomp,9
repartent,ROOT,5
monde,nsubj,166
oh,vocative,36
crois,ccomp,57
vais,ccomp,500
images,obl:arg,14
moi,mark,540
vois,ccomp,222
question,ROOT,43
coq,ROOT,74
âne,nmod,31
joue,ccomp,108
dînette,obl:arg,11
derrière,obl:arg,104
cuisine,ccomp,3
un,parataxis,90
toute,amod,325
nuit,obl:mod,89
dormi,ccomp,6
t',nsubj,4055
endormie,ROOT,3
tard,advmod,131
dors,ROOT,61
ronfler,xcomp,6
ronfles,advcl,1
ʁʁɔpiʃ,ROOT,1
couverture,obj,34
mar,nmod,178
prendre,acl,20
déjeuner,obj,55
matin,obl:arg,4
lait,obj,190
casseroles,obj,3
chauffer,advcl,3
cacao,ROOT,19
laissé,ROOT,62
hein,nummod,8
sais,dep,305
finir,acl,3
frère,obl:arg,38
forme,xcomp,7
mercredi,mark,2
retourne,advcl,13
consignes,obj,1
respecter,acl,1
?,ccomp,1
soignez,ccomp,1
naturel,ROOT,3
possible,amod,17
pose,ccomp,8
questions,obl:arg,4
habitude,nmod,24
suive,ccomp,5
pro,ROOT,5
éviter,xcomp,12
de,advmod,258
trop,fixed,56
déplacer,ROOT,1
apprends,ROOT,44
racontes,acl:relcl,94
caca,ROOT,91
installer,xcomp,35
voiture,nsubj,131
rends,ROOT,124
renvoie,dep,2
o,ROOT,72
beaux,amod,79
sourires,obl:arg,1
est,conj,361
envoie,ROOT,59
loin,advmod,132
piano,nmod,24
hisse,ROOT,173
nous,iobj,709
joues,acl:relcl,19
allumé,ROOT,35
allumer,xcomp,71
technologie,obj,1
mettre,acl,81
point,obl:arg,10
brancher,xcomp,10
piano,ROOT,40
siège,obj,14
chantes,ROOT,170
préfères,acl:relcl,60
qu',acl:relcl,73
montres,acl:relcl,42
partition,ROOT,3
repose,ROOT,42
partition,obj,5
partitions,obj,2
piano,obl:mod,7
musicienne,ROOT,1
danses,ROOT,92
chantes,acl:relcl,28
joues,advcl,41
piano,obj,67
chose,ROOT,193
plage,ROOT,14
enlèves,ROOT,175
marcher,ROOT,28
installes,ROOT,19
jusqu',case,276
oup,ROOT,132
marche,obl:mod,2
chaussure,obl:mod,5
stabilise,ROOT,1
toute,advmod,739
bientôt,advmod,299
ka,dep,14
câlin,fixed,2
respires,ccomp,1
dame,obj,63
interroges,ROOT,1
envers,conj,2
envers,ROOT,49
peut,conj,111
carré,obl:arg,3
penses,acl:relcl,59
à,advmod,162
nouveau,fixed,89
jouet,ROOT,48
seulement,fixed,11
petit,xcomp,22
carré,obj,45
pourra,conj,16
revoir,xcomp,17
enregistre,ROOT,20
mhm,det,45
parle,ROOT,240
intéressantes,amod,6
instant,obl:mod,136
langue,conj,6
inconnue,amod,1
nous,nmod,33
technique,ROOT,11
plaît,acl:relcl,23
remarque,obj,4
marionettes,nsubj,1
marionette,ROOT,2
disparaît,acl:relcl,2
apparaît,ROOT,5
disparaître,xcomp,4
bébé,ROOT,624
mettre,dep,89
côté,obl:arg,541
tout,nsubj,158
met,ccomp,90
tututu,ROOT,3
jouait,ROOT,32
balle,obl:arg,35
boite,obl:mod,17
essaies,acl:relcl,17
fesses,nmod,27
remonte,ROOT,58
utilises,ccomp,3
ah,fixed,291
loin,fixed,17
rouge,amod,453
allume,acl:relcl,7
diodes,obj,1
proposer,xcomp,13
café,obj,154
jusque,case,56
brille,advcl,3
autant,advmod,24
brille,ROOT,13
offre,ROOT,8
pourrais,ROOT,124
dents,ccomp,2
font,dep,68
mal,obl:arg,141
gencives,ROOT,1
cafetière,obl:arg,2
parfait,conj,5
parfait,ROOT,144
laisser,xcomp,318
café,dep,14
petites,ROOT,39
garde,obj,5
cuillère,obj,194
cuillères,conj,4
doivent,ROOT,24
être,xcomp,167
plus,obl:arg,33
côté,dep,46
reprends,ROOT,36
comprendre,xcomp,60
dents,obj,213
bouche,obl:mod,131
dit,dep,226
terminé,ROOT,82
peu,obl:mod,91
déjeuner,ROOT,22
oublies,ROOT,17
boîte,obj,145
en,mark,508
buvant,advcl,1
tablier,obj,39
allons,ROOT,59
sers,ccomp,4
bavette,obl:arg,4
risques,obj,8
mar,obl:arg,20
biberon,obl:mod,28
doit,ROOT,480
tête,xcomp,2
haut,nmod,42
mener,xcomp,1
vie,obj,30
feignante,ROOT,2
énerves,ROOT,17
mar,fixed,11
comprends,ROOT,314
cuillère,ROOT,116
mette,ccomp,250
tatatata,nmod,1
caca,obj,303
tata,ROOT,42
renversé,ROOT,31
choses,ROOT,64
carrément,advmod,63
ramasses,ROOT,75
sourire,ROOT,14
attends,expl:subj,66
vise,ccomp,3
bouges,advcl,10
bouge,dep,5
extraordinaire,ROOT,12
carton,obj,21
repars,ROOT,15
préconisé,ROOT,1
bébés,obl:mod,15
aimerais,ROOT,170
sucré,obj,1
amer,ROOT,1
main,obl:arg,136
possible,ROOT,160
terrain,ROOT,4
difficile,amod,8
balle,ROOT,79
intéresse,dep,25
fini,ROOT,1202
seule,advmod,102
poulet,obj,48
lapin,obj,217
garde,ROOT,169
chèvre,ROOT,27
bêe,ROOT,1
laisses,ROOT,161
parterre,xcomp,13
ah,case,176
perdu,acl:relcl,17
retrouvé,ROOT,76
mar,ROOT,199
ombre,obj,13
chance,obl:arg,13
attraper,acl,4
marionnettes,obj,29
peine,ROOT,93
sourire,dep,2
renard,obj,14
renard,ROOT,56
doux,ROOT,54
doux,ccomp,9
museau,obj,31
moins,advmod,197
marionnette,ROOT,19
langue,obl:mod,25
piquent,acl:relcl,12
jardin,ROOT,30
table,ROOT,131
mm,case,10
régal,ROOT,3
vite,ROOT,99
filons,ROOT,1
ce,nmod,49
carottes,obj,113
jardin,nmod,27
ci,obj,176
veux,conj,131
autre,xcomp,31
mange,acl:relcl,147
donné,ROOT,214
mm,dep,36
mm,fixed,8
groseilles,ROOT,10
ressemble,advcl,16
panier,obl:mod,35
tomates,ROOT,35
bas,obl:mod,545
ressemble,ROOT,172
oranges,obl:arg,1
coté,obl:mod,5
penses,ROOT,94
replie,ROOT,2
voilà,conj,89
petit,dep,61
redéplier,xcomp,1
peine,fixed,16
montre,amod,10
cube,obl:mod,2
sors,ROOT,140
soit,ROOT,3
l',iobj,71
donné,dep,64
calculatrice,obj,1
aïe,det,28
aïe,dep,122
aïe,obj,25
ressemblent,ccomp,1
ont,ccomp,43
taches,obj,13
une,obj,462
autre,dep,142
lit,dep,37
vache,nsubj,51
meuh,obj,26
coincé,acl,10
pieds,obl:mod,81
fièvre,obj,11
tiens,fixed,63
boite,ROOT,44
jettes,ROOT,72
est,obl:mod,27
fin,obl:arg,24
doit,advcl,54
cinquante,nummod,20
huit,xcomp,3
long,ccomp,6
long,xcomp,11
grimper,xcomp,20
siège,obl:arg,6
aider,xcomp,382
doigt,ROOT,58
bonjour,ROOT,543
madeleine,nmod,444
bonjour,obj,155
martine,obl:arg,83
il,dep,262
chat,nsubj,542
cherchait,ROOT,12
berk,ROOT,50
madeleine,nsubj,98
ai,advcl,183
chat,obj,249
anniversaire,ROOT,91
bah,fixed,1212
donc,dep,134
cadeaux,ROOT,37
il,ROOT,135
a,fixed,118
joli,amod,160
pli,nsubj,1
ouvres,ROOT,96
ouvre,ROOT,347
madeleine,obj,400
déjà,ROOT,47
elisa,obj,1
françois,flat:name,11
madeleine,dep,109
intérieur,obl:mod,55
parle,ccomp,43
suce,advcl,1
avant,obj,39
paquet,ROOT,26
cadeau,nmod,14
forcément,ROOT,9
quoi,parataxis,155
écrit,acl:relcl,91
tulipes,ROOT,4
montes,ROOT,85
escaliers,obj,27
quand,obl:mod,23
montes,acl:relcl,7
peux,dep,55
avancer,xcomp,45
peut,advcl,201
dehors,xcomp,4
être,ROOT,48
intérieur,obl:arg,33
beau,obj,27
voulu,ROOT,53
rentrer,xcomp,252
piqué,advcl,2
colère,obj,8
paquet,obj,68
ici,obj,76
l,advcl,2
ouvre,advcl,30
madeleine,ROOT,411
rassied,ROOT,1
drôle,ROOT,231
trous,nmod,10
connaît,acl:relcl,28
choisi,dep,14
rentre,ROOT,192
arrivée,acl:relcl,1
envers,obl:mod,33
belle,ccomp,45
farceuse,ROOT,1
han,ROOT,340
cache,nmod,99
animaux,nmod,75
sauvages,amod,15
mais,dep,57
attends,ccomp,70
ouvre,acl:relcl,15
léopard,ROOT,7
était,aux:pass,201
caché,dep,21
cache,acl:relcl,21
crocodile,ROOT,127
cache,ROOT,162
qui,case,191
singe,ROOT,101
han,nsubj,81
éléphant,obj,92
lion,conj,9
zèbre,obl:mod,4
lion,ROOT,120
lion,nsubj,54
dix,nummod,222
ans,ROOT,126
serpent,ROOT,100
pique,acl:relcl,49
serpents,obj,16
papillon,obj,42
livre,dep,67
gros,xcomp,15
manipuler,xcomp,2
perroquet,obj,19
ouh,iobj,15
fesses,obl:arg,39
emprunté,ROOT,2
disque,obj,40
bibliothèque,obl:arg,18
',dep,775
effet,obj,5
entend,acl:relcl,39
la,nsubj,143
partie,xcomp,4
mer,obj,31
mmmm,ROOT,5
sable,ROOT,22
lisse,nsubj,1
glisse,ROOT,77
roule,xcomp,12
coule,xcomp,1
coule,ccomp,11
coule,parataxis,2
sable,nsubj,7
lisse,amod,1
lisse,xcomp,2
glisse,obj,3
chapeau,obj,174
bizarre,ROOT,211
musique,obl:mod,20
où,obj,355
oiseaux,obj,52
mouettes,obj,3
entends,ccomp,10
mouettes,dep,1
oiseaux,ROOT,53
plonge,acl:relcl,2
plonge,ROOT,14
vu,advcl,142
ah,obj,40
poissons,obl:mod,12
grande,ROOT,183
poissons,obj,158
méduse,obj,1
qu',fixed,1077
coquine,ROOT,80
gardes,ROOT,55
es,expl:comp,13
puzzle,obj,170
bientôt,obl:mod,5
disque,dep,4
chaud,xcomp,166
jungle,obl:mod,3
animaux,nsubj,37
vivent,acl:relcl,4
ont,dep,19
souvent,advmod,186
couleurs,obj,119
éclatantes,amod,1
retrouver,xcomp,80
crocodile,obl:mod,11
crocodile,dep,20
perroquet,ROOT,47
perroquet,nsubj,10
même,ROOT,181
même,advcl,1
jaguar,obl:arg,1
jaguar,obj,1
ils,nsubj:pass,173
sont,aux:pass,705
cachés,ROOT,29
monter,xcomp,240
escalier,obj,35
descends,ROOT,115
aille,ccomp,218
pouf,ROOT,78
non,ccomp,11
hou,nsubj,11
sois,ccomp,11
escaliers,obl:arg,3
avances,ROOT,24
maximum,nsubj,1
énorme,ROOT,23
allô,ROOT,59
réponds,ROOT,60
cousin,amod,1
relative,amod,4
arrête,ROOT,767
progrès,obj,29
train,obl:mod,106
portable,nmod,4
voulait,acl:relcl,26
lui,obj,78
mien,ROOT,33
ton,obj,26
différent,amod,8
mien,dep,18
tien,obj,25
surtout,advmod,189
entends,advcl,32
badaboum,nmod,22
hoplà,dep,26
promet,ROOT,6
hérisson,ROOT,41
bah,advmod,1439
voulait,ROOT,86
tête,nmod,265
dessous,dep,48
acrobatie,obj,1
sous,case,462
tente,nmod,3
tente,ROOT,19
hier,fixed,9
première,amod,180
hum,obj,10
habitude,obl:mod,92
sort,ROOT,151
boîtes,nmod,6
boîte,obl:arg,123
maison,ROOT,338
arrange,ROOT,4
abîmes,ccomp,6
monte,ccomp,48
film,obj,125
jupe,obj,14
chaque,det,213
devront,ROOT,1
faut,advcl,244
refaire,xcomp,104
conduites,obj,1
toutes,advmod,142
amiante,conj,1
miroir,ROOT,13
génial,ROOT,153
stade,ROOT,2
miroir,nmod,6
hoplà,advmod,9
aïe,nmod,371
cogné,ROOT,56
boum,obj,47
trou,obj,146
qu',advcl,46
trou,dep,11
ramonage,obj,1
trou,obl:mod,28
bonnes,amod,50
manger,acl,124
apparemment,amod,1
principal,amod,1
intéressant,ROOT,49
neige,obj,53
fleur,obj,94
intéresse,ROOT,52
beaucoup,ROOT,152
doigt,nsubj,16
exercices,obj,8
deux,conj,59
fatigue,ROOT,15
d,det,280
habitude,obj,46
chez,case,1009
cheminée,nmod,8
perd,ROOT,24
équilibre,obj,6
tortue,nsubj,31
tortue,obj,40
plein,advcl,13
poussière,obl:arg,7
ouf,ROOT,179
ça,fixed,118
qu',iobj,389
bain,obj,315
sort,advcl,40
tout,aux:tense,16
rangé,ROOT,121
presque,advmod,344
marie,dep,207
elles,nsubj:pass,69
gâtées,ROOT,1
née,ROOT,10
sarah,ROOT,43
travail,nmod,13
pièce,ROOT,48
hein,amod,104
nous,obj,131
visiter,ROOT,2
propriétaire,obl:arg,3
y,punct,77
bazar,obl:arg,7
justement,advmod,110
rangement,obl:arg,2
laurent,nsubj,7
pile,obj,28
trucs,nmod,18
traînaient,acl:relcl,3
livres,obl:mod,34
idée,ROOT,170
houp,ROOT,85
sortir,conj,3
linge,obj,26
jeu,obl:arg,69
vacances,obl:mod,117
sorti,ROOT,64
valise,obl:arg,24
elle,iobj,62
chargeait,conj,1
canard,obj,99
brosse,ccomp,4
avec,obj,207
brosse,ROOT,54
shsh,nmod,1
shshsh,ROOT,1
rigolote,ROOT,6
martine,obj,23
sert,ccomp,24
depuis,mark,30
an,obj,47
boit,ROOT,126
eh,det,237
progrès,ROOT,6
gobelet,obl:mod,9
fière,ROOT,10
bah,dep,107
combien,obj,323
brosser,advcl,1
essaie,dep,19
filmer,xcomp,127
là,mark,242
parle,conj,19
échange,ROOT,15
lucas,obj,28
lucie,conj,3
intéressait,conj,2
escaliers,ROOT,4
défendus,acl,1
ça,nsubj:pass,80
permis,ROOT,6
monter,dep,5
marie,obj,230
interdit,ROOT,18
',mark,506
entrer,xcomp,15
chambre,obl:arg,283
marie,nmod,230
martine,ROOT,42
désordre,ROOT,5
grave,ROOT,483
suis,aux:pass,127
habituée,advcl,1
fauteuil,ROOT,30
confortable,amod,3
dos,obl:arg,129
bien,dep,157
lunettes,nsubj,4
envers,obl:arg,85
yeux,obl:arg,50
marmotte,obj,3
après,mark,818
faudra,ROOT,205
scripter,xcomp,1
dur,xcomp,23
commence,ccomp,16
transcrire,xcomp,7
marmotte,obl:mod,1
limite,obl:mod,11
facile,conj,19
hi,ROOT,99
parles,acl:relcl,19
marmotte,ROOT,16
tyrolienne,amod,1
suisse,ROOT,18
suissesse,ROOT,1
tentations,obl:arg,1
marie,flat:name,59
dîner,obj,9
bah,ROOT,643
allez,dep,142
marie,ROOT,425
servirait,ROOT,2
heureusement,ROOT,18
trouve,acl:relcl,45
chocolat,obj,225
on,dep,170
chauffer,ROOT,33
blague,ROOT,34
truc,obj,425
sois,advmod,10
chic,ROOT,13
manger,advcl,116
faut,obj,45
ait,ccomp,82
au,ROOT,30
revoir,fixed,10
mmh,ROOT,172
lapin,nsubj,75
en,punct,36
général,fixed,49
goûts,obj,2
demande,ROOT,342
prend,acl:relcl,36
pète,dep,1
grimace,obj,32
grimace,dep,3
moyen,ROOT,29
argumenter,ROOT,1
pouce,conj,3
cuisiné,ROOT,3
monsieur,nmod,100
nestlé,flat:name,1
madame,ROOT,122
blédina,flat:name,1
avais,acl:relcl,46
allé,ROOT,256
soeur,obj,50
bébé,conj,47
mois,obj,68
constance,ROOT,2
madeleine,nsubj:pass,1
prise,ROOT,19
affection,obl:arg,1
délicate,conj,1
caresses,ccomp,3
tapes,conj,7
tâché,xcomp,1
soupe,obl:arg,27
tâché,ccomp,2
attend,ROOT,190
attend,advcl,8
aies,aux:tense,15
fini,ccomp,66
vive,ROOT,6
france,obj,2
oreilles,ROOT,106
oreilles,dep,17
là,conj,377
rire,ROOT,51
faisais,dep,14
dangereux,ROOT,68
sous,iobj,1
traiter,dep,1
papas,obl:arg,3
bébés,nsubj,44
blagues,obl:arg,3
repas,obl:mod,19
gâteaux,obj,95
enfin,advmod,549
enfin,ROOT,34
chipie,obj,8
choup,dep,1
barrette,obj,29
bouche,obj,298
bouche,ROOT,189
applaudis,acl:relcl,1
soupe,ROOT,66
probablement,advmod,16
vie,ROOT,15
humour,conj,1
jours,obj,49
regardait,acl:relcl,2
éclatait,conj,1
reste,advcl,28
non,nmod,9
redoutable,ROOT,1
madeleine,det,3
cuillères,nsubj,8
voudras,ROOT,46
quoi,advmod,122
suisse,obl:mod,6
vous,nsubj:pass,16
êtes,aux:pass,8
filmées,ROOT,2
filles,dep,10
terrible,ROOT,47
immortalisée,ROOT,1
habitude,dep,12
plein,case,27
mains,ROOT,102
bon,case,10
soupe,obl:mod,17
suisse,obj,21
chocolat,ROOT,108
existe,ROOT,47
suisses,dep,2
découvert,ROOT,7
aspect,obj,3
chocolat,obl:mod,14
tâche,ROOT,7
serviette,obj,82
propre,advcl,11
début,obl:mod,89
repas,nmod,8
m',obj,396
encourages,ROOT,1
tellement,advmod,205
que,obl:mod,13
mais,aux:tense,9
mais,conj,14
.,advmod,68
cuillère,dep,11
plus,ROOT,177
nouveau,ROOT,69
en,obj,234
bah,punct,299
état,obl:arg,2
rapide,ccomp,2
bel,amod,24
appétit,ROOT,28
partir,xcomp,176
théophile,nsubj,214
an,ROOT,18
semaine,conj,3
emprunte,ROOT,3
théophile,amod,378
cries,advcl,12
