form,deprel,count
hoho,obj,5
augen,nsubj,136
offen,root,42
kannste,aux,365
sehen,parataxis,108
schläft,conj,56
hat,conj,387
augen,obj,413
ja,obl,160
tiger,nsubj,250
offen,advmod,45
eule,conj,17
mäh,nsubj,19
stimmt,conj,30
grosser,amod,111
affe,nsubj,157
kennste,conj,1
musste,aux,415
dis,det,35
krokodil,nsubj,171
pferde,conj,8
sagst,root,544
gesichter,nsubj,6
wach,root,126
fuchs,conj,6
vögelchen,nsubj,43
tja,punct,1
die,appos,1127
ihrem,det,165
nest,root,12
schlafen,conj,53
ente,appos,46
unser,det,681
fest,advmod,340
fuss,root,52
bessrer,amod,1
dinge,root,26
holen,xcomp,73
versteht,root,158
finden,xcomp,18
finden,root,293
elefant,conj,22
gucken,conj,199
uns,obj,1131
was,obl,535
dfg,nsubj,1
mitzuteilen,root,1
oh,discourse,402
mann,nsubj,610
einer,det,985
brille,nmod,13
nase,obl,271
beissen,root,45
hu,nsubj,55
hu,flat,22
hilf,root,115
ihr,det,462
leut,nsubj,4
hu,flat:name,32
bröckchen,root,3
uppala,obj,4
schwer,root,506
bautz,flat:name,15
upala,root,1
henriettchen,flat:name,2
och,flat,36
mittlerweile,advmod,61
vierte,amod,32
november,nsubj,13
hoppe,flat,9
reiter,flat,2
te,root,7
he,flat,89
kassette,obj,33
vorsichtig,punct,2
is,parataxis,27
spitz,advmod,17
stricknadel,nsubj,1
pickste,root,1
käpten,nsubj,6
pitt,flat:name,5
deine,nsubj,40
teddy,root,240
lieb,advmod,78
weiß,parataxis,149
kasper,root,47
nasi,obj,1
nasi,flat:name,4
kasperköpfchen,root,1
gieks,nsubj,1
gieks,obj,6
gell,nsubj,552
sch,root,213
käpten,obl,1
hastt,root,1
gehören,parataxis,9
puzzle,obj,376
puzzle,root,199
drüben,advmod,330
puzzle,nsubj,76
rausschütten,xcomp,1
rausschütten,root,4
schäfchen,root,17
au,cc,11
haust,root,59
klopfst,root,15
finger,obl,162
sachen,obl,127
selber,advmod,713
net,xcomp,25
händchen,nsubj,2
gott,flat:name,249
hei,nsubj,12
mama,root,1038
kassper,root,1
schlupp,nsubj,1
schlupp,obj,1
heija,obj,28
heija,root,8
abba,nsubj,1
klettermäxchen,root,1
klettern,root,113
hingeschaut,root,2
runter,advmod,1132
weiter,xcomp,16
heut,root,2
gefunden,root,578
maus,root,387
klötzchen,obj,11
mäuschen,iobj,9
essen,xcomp,367
essen,appos,14
pitt,root,3
groß,advmod,310
sicherheitsabstand,root,1
hoch,root,382
rotes,amod,103
lichtchen,root,3
huhu,root,139
jei,flat,17
schick,root,179
willste,aux,466
telefonieren,root,178
wem,obl,222
telefonierst,root,50
ziehst,ccomp,13
seinen,det,284
wen,obj,412
anrufen,root,166
lieb,root,328
räumst,parataxis,2
sonst,advmod,2785
hingeh,advcl,2
hole,conj,24
sticks,root,1
sticks,nsubj,1
hol,parataxis,32
fort,advmod,18
hörste,root,43
dreht,root,159
wou,flat,2
wou,flat:name,9
hop,root,45
nimm,obl,6
deine,obj,60
nass,root,228
putz,root,43
nase,obj,254
fein,advmod,228
gelle,xcomp,20
besser,root,316
und,root,910
warst,cop,645
backe,root,23
backe,flat:name,6
kuchen,obj,438
batt,root,1
batte,flat,1
batsch,flat:name,2
net,obj,339
heb,root,173
hoch,compound:prt,487
käpten,root,3
wolltest,obl,1
de,flat,80
pitt,obj,1
holst,parataxis,8
mitnehmen,root,377
oijoi,root,4
jetzt,conj,752
kommt,parataxis,157
plups,root,3
deinen,det,1262
fussballspielen,root,2
mäuschen,nmod,12
nö,flat,101
boa,root,16
ei,flat:name,74
neues,root,55
oma,root,508
zusammen,advmod,1182
arbeit,obl,74
einschlafen,root,17
schuhe,obj,580
schuhbändel,obl,1
schuhe,root,179
putzt,root,65
hinter,case,480
häuschen,root,45
fortgeschmissen,root,1
fremdes,nsubj,2
hunger,root,51
hunger,obj,609
soll,conj,17
tasse,obl,64
trinken,xcomp,290
bring,root,472
trinken,obl,53
dich,nmod,470
mama,appos,130
fingerchen,root,3
hände,appos,8
mh,nsubj,240
spuckst,root,11
was,parataxis,62
eine,nmod,70
lätzchen,root,22
noch,root,141
durst,root,23
hunger,appos,13
müd,conj,2
schläfst,conj,6
lose,amod,6
tapete,nsubj,2
lachst,root,44
geworden,root,390
hm,cc,1008
stell,root,660
tasse,obj,197
erzählst,root,119
ouh,cc,1
undn,cc,1
muede,root,2
kleinen,amod,1458
mädchen,root,261
gehen,acl,13
winke,root,16
winke,flat:name,31
winke,obj,19
ausziehen,root,392
ziehst,parataxis,5
schönen,amod,360
löckchen,nsubj,4
haust,csubj,1
siehste,root,664
waren,ccomp,21
batterien,nsubj,22
drin,compound:prt,500
gibt,root,3385
werden,parataxis,14
aufgemacht,root,84
zu,root,567
kamera,obj,59
das,nsubj:pass,973
gebraucht,parataxis,4
gott,flat,45
kindchen,flat,2
willste,nsubj,121
sofa,obl,60
steigen,root,101
kissen,obl,33
stellst,ccomp,7
können,aux,4226
klingelingeling,nsubj,10
ball,obj,391
ma,root,48
frt,flat,1
wohin,root,189
kriegen,root,630
werf,root,99
werf,obj,2
komm,obj,171
puppe,root,416
julia,root,10
puppe,appos,69
zärtlich,advmod,3
haaren,obl,61
feines,amod,37
püppchen,root,6
schönes,amod,501
kleidchen,obj,16
sogar,advmod,583
unterhose,obj,75
uroma,nsubj,9
geschenkt,root,122
guten,amod,688
tag,nsubj,53
trut,root,1
fallen,xcomp,52
lassen,root,1079
püppchen,obj,5
nase,root,175
dem,nmod,136
händchen,root,4
boing,obj,6
hä,nsubj,91
hä,flat,40
störe,root,1
armes,flat,2
püppchen,appos,7
püppchen,nsubj,15
dabbe,root,1
mh,obj,107
telefon,obl,79
oma,nsubj,780
och,nsubj,192
mag,root,431
schmatzt,root,10
müd,advmod,1
gelle,conj,6
neunten,amod,3
november,obj,2
sagt,root,2072
namen,obj,268
sagen,conj,147
jetz,punct,3
frau,nmod,68
fütterer,flat:name,2
vogel,root,246
hat,parataxis,332
ente,root,284
fuchs,root,84
tick,nsubj,8
tack,flat,40
tick,flat,7
baum,root,344
tick,root,25
tack,advmod,5
krokodil,appos,26
bunte,amod,59
eier,nsubj,46
fisch,appos,67
fisch,nsubj,287
geblättert,parataxis,1
hase,root,297
schaufel,root,80
möchst,aux,32
fisch,parataxis,5
macht,parataxis,237
pferde,root,69
wer,flat:name,54
guck,appos,77
pferd,conj,35
zack,root,124
zack,flat,12
zack,flat:name,19
perlenkette,obj,5
gerissen,root,8
wievielten,amod,3
kette,root,59
oa,root,7
heiss,advmod,76
schüttelt,parataxis,3
kopf,obj,287
irgendwelche,det,69
sachen,obj,947
stellt,advcl,2
eindruck,obj,57
möchte,aux,1158
wissen,parataxis,37
sich,iobj,993
dis,iobj,7
reaktionen,nsubj,1
sind,conj,94
bilder,obj,229
erkennt,ccomp,5
lieblingsbilder,obj,1
wer,flat,27
des,flat,41
na,flat,80
muh,flat,6
neürdings,advmod,6
sagt,parataxis,196
mam,punct,2
allerdings,advmod,105
weiss,parataxis,12
wofür,advmod,95
schüttelt,root,17
jemand,nsubj,618
geht,advcl,107
schüttelt,conj,8
leer,advcl,13
hopp,advmod,15
gehts,parataxis,5
sängerin,root,1
schlägt,conj,3
dis,case,2
buchdeckel,obl,1
zurück,compound:prt,475
is,advcl,9
sängerin,nsubj,1
negativem,amod,1
ausschluss,obl,1
identifizieren,conj,1
gerne,advmod,2611
haben,acl,142
lange,advmod,715
bis,mark,472
nimmt,advcl,6
pferde,nsubj,93
werd,aux:pass,2
hingeführt,root,1
ihren,det,261
willste,xcomp,1
heia,nmod,8
kriege,conj,24
willst,conj,27
führt,root,37
jet,flat:name,1
erzählt,root,476
geschichten,obj,56
vorm,case,15
spiegel,nmod,21
ne,advmod,397
mitkommen,root,80
etwas,nsubj,104
hinzugelernt,acl,1
etwas,conj,10
ne,obl,534
sagt,acl,95
verweigert,advcl,1
etwas,obj,496
wegnehmen,conj,12
guck,punct,41
ma,flat:name,89
was,flat,141
schaut,root,85
schrank,obj,57
aus,advmod,67
eindeutig,advmod,35
mam,obj,1
mam,flat:name,11
meint,conj,5
einige,det,70
interessante,amod,30
dinge,obj,91
um,compound:prt,805
machen,conj,497
is,xcomp,25
gehn,conj,13
diarähmchen,nsubj,1
kaputt,advmod,616
zentnergewicht,obl,1
hol,conj,75
aa,root,27
deckel,obl,34
rauftun,xcomp,1
caroline,appos,14
sagen,root,1918
auf,advmod,341
erwartet,ccomp,4
mach,ccomp,169
mach,obl,7
caroline,obl,22
machs,obj,1
komm,xcomp,212
schnöbbelchen,flat,1
is,acl,17
isn,discourse,1
vogel,vocative,1
eisenbahn,nsubj,226
sch,ccomp,2
sch,flat:name,60
richtig,obl,1
ha,flat,109
singt,root,107
ha,flat:name,75
uppala,root,17
irgendetwas,obj,21
haben,advcl,117
bisschen,amod,1482
weinerlichen,amod,2
tonfall,obj,2
a,root,303
a,flat:name,62
ton,appos,3
dreissigste,nsubj,2
spielt,conj,40
bördchen,obl,2
sondern,cc,398
zieht,conj,31
steht,conj,82
räumt,conj,3
kästchen,obj,32
ziemlich,advmod,1221
unangenehm,acl,1
nun,advmod,848
nirgendswo,advmod,1
lassen,conj,82
spiegel,obj,45
runterschmeissen,xcomp,1
machts,root,1
witzigerweise,advmod,1
gebraucht,root,53
muss,parataxis,52
positive,obj,1
positive,amod,1
antworten,root,6
z,root,39
heiss,nmod,1
zielt,root,1
mama,flat:name,242
unterstützung,obl,1
regal,obl,62
hochklettern,conj,2
schaffts,conj,1
caroline,flat:name,195
ho,root,257
danke,nsubj,65
stehn,xcomp,19
lass,conj,81
recht,advmod,391
fuchteln,xcomp,1
istn,flat,1
jury,xcomp,1
wer,appos,95
nein,appos,133
möcht,root,112
vorsichtig,root,324
bild,obj,324
jury,nmod,3
schenkst,xcomp,3
dus,nsubj,53
schenks,nsubj,1
schüttelst,advmod,1
biste,nsubj,78
hochräum,parataxis,1
jury,nsubj,3
bild,nmod,100
gehst,root,489
tschüss,advmod,21
winkt,parataxis,1
tschüss,obj,207
kommst,xcomp,15
schenk,root,39
danke,appos,70
jury,obj,1
kleiner,amod,857
junge,acl,1
a,appos,124
machs,appos,1
gibstes,root,2
holt,root,354
mineralwasserflasche,obj,1
gut,obl,5
übrigens,advmod,147
zeit,obl,228
begeisterung,obl,6
solchen,det,57
töpfchen,obl,59
zusammenstellen,xcomp,1
lassen,acl,9
bunte,obj,3
kann,conj,112
am,advmod,619
längsten,advmod,5
alleine,obl,46
beschätigen,root,1
stellt,conj,14
übereinander,advmod,27
huch,conj,4
huch,flat,4
huch,flat:name,29
ineinander,root,2
jetzt,nmod,14
n,punct,7
anschaun,conj,1
möchst,conj,1
erstmal,advmod,1976
flasche,obj,335
schaun,conj,1
hui,obl,2
fuchs,appos,5
machtn,xcomp,1
schläft,csubj,3
interessiert,parataxis,5
moment,obl,254
fürs,case,14
blättern,obl,22
ha,obl,12
zunge,nsubj,36
raus,conj,18
kalt,root,563
vogel,nsubj,207
fragt,parataxis,8
benennungen,root,1
wiese,nsubj,19
mädchen,conj,40
hans,nsubj,23
glück,obl,27
vögel,conj,5
ente,conj,32
quak,flat:name,39
papa,root,736
papa,nsubj,1912
arbeit,root,67
nöe,root,33
werde,aux,248
nachspielen,root,1
normal,advmod,63
ergreifst,root,1
vor,case,1445
schwester,obl,12
flucht,obj,3
gewehr,appos,1
flugmaschine,root,1
ui,advmod,21
raucht,root,21
klopfen,root,46
schnöbbel,appos,9
ähm,root,159
es,expl,779
anscheinend,advmod,43
eigenschaft,nsubj,1
eigenschaft,conj,1
die,conj,104
situation,conj,1
hinfassen,conj,1
ansonsten,advmod,29
wortschatz,nsubj,2
verändert,conj,3
sagt,conj,237
nach,advcl,3
vor,advcl,2
viel,amod,1400
mama,obj,582
dis,appos,6
geräusche,obj,67
nach,compound:prt,279
zug,obl,346
auto,nmod,199
hund,obl,66
kuh,nmod,39
beispielsweise,advmod,3
dieses,det,586
meisten,amod,47
tiere,conj,24
wort,obj,235
irgendwie,advmod,649
so,conj,673
nan,obl,1
nana,conj,1
äh,obj,161
verwendet,root,6
aufforderungen,nsubj,1
situationen,advcl,1
sie,nmod,24
machen,advcl,142
mitkommen,conj,4
geben,conj,53
nan,obj,1
nan,flat:name,2
zumindest,advmod,101
wörter,nsubj,34
meine,root,390
natürlich,advmod,1143
brabbeln,obj,1
n,nsubj,191
ä,root,23
ä,flat,21
kichererbse,root,1
draufsteigen,root,18
was,ccomp,1224
fällst,root,100
bloss,advmod,34
runter,compound:prt,838
freche,root,12
tonband,obl,42
geklettert,root,32
triumphiert,root,2
machstn,root,10
du,det,942
freche,amod,68
m,nsubj,83
rausbrechen,xcomp,1
wand,obl,134
hoo,root,1
se,nsubj:pass,37
bord,obl,20
gestiegen,root,5
und,conj,498
passieren,ccomp,7
mitm,case,27
gewaltigen,amod,1
salto,obl,1
machts,conj,2
richtigen,amod,138
schub,obj,4
vorwärts,advmod,138
allem,obl,112
denken,root,90
uns,nmod,197
beiden,flat:name,7
zusammen,ccomp,1
weggeben,conj,1
war,aux:pass,323
fortschritte,nsubj,1
liegen,conj,25
allem,nmod,81
beim,case,1248
verstehen,obl,2
spricht,conj,11
viel,advmod,1300
laute,obl,1
als,case,1385
letzten,amod,226
aufnahme,obl,47
versteht,conj,5
mehr,obj,419
konseqünter,conj,1
handlungen,obj,2
tägliche,amod,1
umgehen,appos,1
wickeln,nmod,1
saubermachen,conj,8
badezimmer,obl,43
lätzchen,obj,43
holen,conj,67
ummachen,conj,1
versteht,parataxis,16
abhängig,conj,1
ihrer,det,77
macht,ccomp,582
versteht,advcl,4
verschiedenen,amod,27
tierrnamen,obj,1
weiterhin,advmod,24
mami,conj,6
unbedingt,advmod,182
gezielt,advmod,1
seit,case,80
woche,obl,180
is,punct,6
reden,obj,7
hält,ccomp,54
zwischendurch,advmod,67
vorkommt,conj,1
du,advmod,168
zusammenhängende,conj,1
irgendwas,obl,11
draufstellen,advcl,1
beispiel,nmod,256
höckerchen,obl,1
dem,conj,14
dis,nmod,6
sitzkissen,appos,2
fühlt,conj,4
ähm,advmod,277
animiert,advcl,1
halten,xcomp,23
früh,advmod,164
besonderes,amod,12
ereignis,root,3
mamis,nmod,7
mund,nsubj,98
will,conj,66
zähne,nsubj,66
ha,advmod,181
erwischt,root,37
öfters,advmod,35
situationen,obl,2
irgendwas,appos,7
bimmel,advmod,1
limmel,conj,1
lim,flat:name,1
balle,obl,1
essen,nsubj,98
ende,advcl,2
sagen,parataxis,187
laut,xcomp,13
anschaun,root,23
hühnerhof,nmod,1
witzig,root,45
erkennt,conj,2
gruppenbild,obl,1
sucht,conj,9
bild,appos,38
schwein,appos,22
alleine,acl,1
hiers,advmod,1
dis,conj,15
hej,nsubj,33
teppich,obl,139
spucken,root,30
hm,ccomp,153
wolltest,aux,577
tempo,obj,9
dose,obj,35
ist,parataxis,60
apfel,nsubj,104
apfel,obj,262
pellen,root,2
sei,cop,255
aufgeregt,root,31
schälen,root,23
kamera,root,130
gehört,conj,41
neele,nsubj,26
bewegt,root,54
dahinter,advmod,115
stück,root,301
apfel,appos,94
messer,obj,80
geht,parataxis,320
apfel,root,208
wohl,advmod,1262
messer,root,80
ham,xcomp,24
unsere,obj,8
apfelschale,nsubj,1
apfelstücke,conj,1
neu,advmod,213
streng,root,15
gelassen,root,69
schale,root,39
schale,obj,46
frollein,root,4
man,obj,5
zumachen,root,454
werfen,root,125
apfelstück,root,3
verstecken,root,139
tju,root,2
kuckuck,root,220
karnickel,obj,2
schnute,obj,3
wa,nsubj,1124
keks,obj,117
einen,root,297
leg,root,683
lege,root,207
nase,nsubj,233
läuft,root,440
ups,root,146
löwe,nsubj:pass,8
geblieben,root,120
ventilator,root,2
sehen,root,2271
lampen,root,15
krümel,root,14
türstopperknopf,root,2
bringst,root,126
frau,conj,47
schaf,root,218
schaf,nsubj,218
gis,nsubj,12
mother,conj,4
reden,root,114
nee,obj,760
robbt,flat:name,1
trinken,conj,81
trinken,root,1389
becher,obl,59
spielen,conj,129
kaffee,root,180
darfst,parataxis,11
kaffee,obj,437
leider,advmod,339
knopf,root,44
schoß,obl,127
telefon,appos,42
ring,root,64
ring,flat:name,8
ring,flat,13
er,nsubj:pass,354
gemein,root,73
kommst,parataxis,15
dran,compound:prt,661
beißen,root,89
butz,root,10
butz,nsubj,2
uih,nsubj,9
kennst,parataxis,33
neele,root,17
klopf,root,71
klopf,appos,28
klopf,flat:name,44
schuh,nsubj,211
schuh,obj,272
mamas,nmod,164
schuh,root,207
hinstellen,root,250
hand,obj,301
mithelfen,root,91
tüchtig,root,51
oh,cc,1602
schildkröte,nsubj:pass,2
schildkröte,root,93
rüberläufst,acl,1
spiegel,nsubj,50
tür,nsubj,311
frühstück,nsubj,18
eins,nsubj,373
drin,ccomp,229
ducki,nsubj,1
ducki,flat,1
duck,flat,2
geschält,root,5
was,nsubj:pass,815
geschält,acl,1
darauf,advmod,178
nehmen,parataxis,62
dadrauf,obj,24
dickes,amod,46
mund,obl,628
neele,obj,13
gibt,ccomp,360
drehst,root,57
telefon,root,273
nix,flat,4
dose,nsubj,19
legen,root,691
tomma,nsubj,2
tomma,flat:name,1
neele,flat:name,29
tomma,root,1
tomma,obj,1
versteckt,root,266
o,root,122
bauernhof,root,73
huhn,nsubj,200
hahn,root,93
reinlegen,root,99
kommst,root,694
muh,root,81
muh,flat:name,12
macht,appos,15
drehen,root,661
heuballen,root,15
bauernhof,obl,99
reintun,root,401
heuboden,nsubj,2
opa,root,201
schütteln,root,29
spannen,root,3
hund,root,643
pferd,appos,65
doh,root,1
schmusen,root,16
schmusi,flat,3
schmusi,flat:name,1
klopf,obj,10
schmusirunde,appos,1
kran,nsubj,66
baukran,root,2
hoppe,nsubj,5
hoppe,flat:name,52
reiter,obj,17
socke,root,11
socke,obj,5
klatsch,flat,2
klatsch,appos,5
ej,advmod,1
zähnen,obl,30
knatschen,root,9
neuer,amod,32
zahn,nsubj,11
schule,root,181
sachen,nmod,46
glocke,root,42
hängt,root,201
kinder,root,289
schule,obl,359
fingerfiguren,root,1
beiden,amod,251
heuballen,obj,10
tür,obj,490
abmachen,root,342
hund,obj,253
uich,root,1
geknarrt,root,2
tür,root,305
zugemacht,root,88
hahn,obj,39
stall,obl,100
reinstellen,root,70
dreh,root,337
tiere,root,189
stall,nmod,26
reinlegen,parataxis,7
gesundheit,appos,9
knöpfe,obj,35
begucken,root,18
meinen,det,488
bauch,root,196
runde,obj,117
abfalleimer,root,2
ruhig,advmod,335
rutscheauto,nsubj,1
oho,root,45
probieren,root,500
anstrengend,root,66
reichen,root,53
beine,nsubj,83
bleiben,root,545
joho,root,3
beine,obj,209
spiegel,obl,100
bleib,root,384
hupe,nsubj,9
dort,advmod,275
sachen,nsubj,239
hatten,acl,22
karten,root,61
liegen,xcomp,363
schublade,root,51
runterfallen,root,24
schränke,nsubj,4
rutsch,root,53
rauf,advmod,226
popo,obl,60
unsere,det,420
tasche,obj,120
stelle,root,103
voll,root,280
spielsachen,obl,22
absteigen,root,17
steig,root,56
bein,root,83
rüber,advmod,287
hup,root,37
huphup,root,4
bisschen,advcl,60
wegschieben,root,8
sieht,root,2622
als,mark,1215
essen,advcl,39
knäckebrot,obj,4
möchtest,advcl,48
bi,root,11
könn,aux,158
danach,advmod,260
wickeln,root,52
schief,advmod,59
angeblich,advmod,4
komisches,amod,57
ne,appos,2020
bauch,appos,29
alles,nsubj:pass,137
dokumentiert,root,3
dachte,root,853
grade,advmod,146
tausendneunzig,advmod,1
null,nsubj,14
dazwischen,advmod,269
wos,root,2
baby,flat,65
wois,flat,1
baby,nsubj,796
windel,root,59
o,punct,1
wo,parataxis,4
festgehalten,root,22
da,compound:prt,539
dis,cop,1
u,nsubj,87
markus,flat:name,9
gib,parataxis,37
ihm,iobj,500
nani,nmod,1
dieses,obj,42
studieren,root,6
kleb,root,29
sitzverschluss,conj,1
damit,mark,1557
einordnen,root,2
hoffnung,root,2
horst,flat:name,4
schornhorst,root,1
frau,root,331
margarethe,flat:name,1
schornhorst,flat:name,1
zwar,advmod,326
wohnst,root,28
jürfürstenanlage,obl,1
fünfundvierzig,obj,1
unsern,det,6
unsern,amod,2
postboten,iobj,1
durcheinander,advmod,94
bringen,conj,23
ne,aux,201
wern,nsubj,2
baby,ccomp,14
richtig,root,1064
n,appos,48
baby,appos,57
bauch,obl,208
leuchtet,root,80
beba,flat,1
wirklich,advmod,1639
rauschleudern,root,1
schnöbbel,root,22
tust,root,267
tus,obj,6
schublade,obl,63
danke,obj,69
jetz,conj,34
pampers,nsubj,5
süsse,nsubj,4
klebt,root,124
sitz,conj,6
kleben,root,164
oft,advmod,264
einundzwanzigste,root,4
kurz,advmod,1325
kommentieren,conj,1
verstehen,obj,1
angeht,acl,3
vorsichtig,advmod,522
glaub,conj,19
wörter,obj,153
objekte,nmod,1
wobei,advmod,26
büchernanschaun,obl,1
mehrere,det,66
objekte,nsubj,1
drauf,ccomp,95
ähm,obl,23
schuhe,appos,18
n,conj,29
ball,flat,38
stift,appos,21
denen,obl,208
situation,obl,3
gegeben,acl,8
sind,aux:pass,1458
jedenfalls,advmod,120
weder,advmod,17
eigenschaften,nsubj,2
noch,cc,18
äh,conj,52
zugehörigkeiten,appos,1
ball,nsubj,313
holzbüchlein,obj,1
bildern,nmod,22
drin,case,6
tieren,nmod,34
gegenständen,conj,1
was,conj,898
fürn,obl,1
be,obl,2
kommt,conj,417
ton,nsubj,12
ball,advmod,3
warte,root,1983
draufstecken,parataxis,3
flasche,root,227
puppa,root,74
liebe,amod,398
zeit,root,251
puppa,nsubj,132
puppa,flat:name,9
baby,flat:name,43
mehr,nsubj,217
viele,appos,30
babys,nsubj,64
ada,flat:name,23
ball,root,343
balla,root,81
puppa,obj,72
kerstin,root,663
licht,root,69
licht,obj,214
licht,appos,12
no,root,43
ticktack,root,27
dida,root,1
ticktack,flat:name,2
tack,root,8
ticktack,obj,13
ticktack,nsubj,17
wauwau,nsubj,185
wauwau,nmod,9
kerstin,flat:name,455
wauwau,obj,107
aufschrauben,root,5
drauflegen,root,104
ada,obj,75
vorne,root,168
ada,root,29
ja,flat:name,47
wählen,root,36
ruf,parataxis,3
hallo,obj,189
weiss,root,528
setz,root,1066
dich,expl:pv,1610
heiss,root,274
mach,parataxis,109
heut,obl,1
achtundzwanzigste,amod,6
erste,conj,4
einiges,obj,18
fängt,ccomp,31
nachzusagen,xcomp,3
denn,flat,5
schauen,parataxis,13
andern,amod,78
buch,nmod,108
lauter,det,239
sieht,ccomp,223
komisch,parataxis,4
ende,conj,6
mhm,nsubj,135
wehtun,root,37
spitz,parataxis,4
neustem,amod,1
baby,obl,110
auf,conj,10
auf,advcl,18
neulich,conj,1
bär,obj,79
nachgesagt,ccomp,1
haare,nsubj,91
machste,root,214
doll,advmod,307
andren,amod,4
do,obj,4
heisst,obl,1
ball,flat:name,20
be,flat,14
nachsagt,acl,1
ball,acl,1
wer,ccomp,184
gack,flat:name,49
kikriki,conj,1
dis,xcomp,8
gack,root,29
huhn,nmod,7
schwein,conj,20
ist,xcomp,162
heisst,parataxis,8
fisch,xcomp,6
bär,nsubj,318
bären,obj,63
kommst,conj,36
ran,advmod,103
grüss,parataxis,1
bär,root,356
denen,nmod,87
differenzieren,parataxis,1
klein,advcl,38
gross,conj,11
farbig,conj,1
schuhe,nsubj,124
anziehen,root,812
he,flat:name,204
wir,appos,100
wollten,aux,204
rausgehen,root,74
hab,conj,127
nasse,amod,37
nass,conj,9
benutzt,ccomp,9
sprache,obj,14
um,mark,420
aufmerksam,xcomp,3
ausser,punct,1
allerersten,amod,2
formen,obj,12
da,nmod,32
sies,nsubj,1
aufforderung,obl,3
benutzt,advcl,1
mami,obj,39
gesagt,conj,113
rufen,advcl,3
irgendetwas,obl,3
aufzufordern,conj,1
sagt,advcl,41
das,ccomp,128
mami,nsubj,251
sowas,conj,123
kommunikation,obl,1
sozusagen,advmod,81
wo,nsubj,30
beschreibend,root,1
verwendet,acl,2
tütüt,root,24
runterrutscht,ccomp,3
lisa,ccomp,2
ne,flat:name,628
anders,root,124
ruhig,xcomp,11
lisa,obj,73
lisa,root,78
ein,root,664
versteh,root,217
weiß,conj,213
meinst,acl,34
läuft,ccomp,49
dfudfudfu,xcomp,1
muh,xcomp,2
auto,obl,773
anderen,amod,1310
trecker,root,174
pups,root,28
deutlich,conj,8
autos,nsubj,417
autos,root,181
puppe,nsubj,680
feuerwehrmann,root,30
bww,root,6
hm,obl,400
hose,obl,220
bollert,acl,1
verstanden,root,323
bwm,root,2
männchen,obj,98
rausnehmen,root,165
männchen,root,93
lisa,nsubj,101
elfi,obj,1
fragen,root,398
kriege,root,614
puppen,root,64
tolle,amod,337
sachen,root,196
räder,root,61
eine,nsubj,534
frau,nsubj,739
feuerwehrmann,nsubj,60
niedliche,amod,6
straße,nsubj:pass,3
gemalt,root,460
straße,obl,158
mir,expl:pv,155
h,nsubj,38
nochmal,root,566
hupe,root,26
davon,advmod,482
glaub,parataxis,246
trecker,obl,52
tiere,obj,299
auto,obj,1263
aufstehen,root,213
hingehen,root,121
gedacht,root,488
bwu,root,2
großen,amod,900
turm,obj,263
mit,advmod,1670
tiere,nsubj,401
vielleicht,root,137
machbar,root,2
runterstellen,root,7
fußboden,obl,51
reinmachen,root,167
ente,nsubj,309
lisa,flat:name,63
anna,nsubj,230
mäuschen,appos,56
umgekippt,root,94
